match_no,date_x,stage_x,venue_x,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,match_id,date_y,venue_y,team1,team2,stage_y,toss_winner,toss_decision,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,wb_runs,wb_wickets,balls_left,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure,runs,wickets
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,12.5,Hardik Pandya,Maheesh Theekshana,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,70,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,12.6,Hardik Pandya,Maheesh Theekshana,2,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,72,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,13.1,Tilak Varma,Deepak Chahar,4,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,76,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,13.2,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,76,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,13.3,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,76,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,13.4,Tilak Varma,Deepak Chahar,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,77,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,13.5,Hardik Pandya,Deepak Chahar,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,78,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,13.6,Tilak Varma,Deepak Chahar,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,78,3
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.1,Hardik Pandya,Maheesh Theekshana,0,0,,,,,bowled,Hardik Pandya,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,78,4
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.2,Tim David,Maheesh Theekshana,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,78,4
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.3,Tim David,Maheesh Theekshana,0,2,2,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,80,4
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.3,Tim David,Maheesh Theekshana,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,81,4
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.4,Tilak Varma,Maheesh Theekshana,0,0,,,,,stumped,Tilak Varma,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,81,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.5,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,81,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,14.6,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,81,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,15.1,Tim David,Shivam Dube,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,81,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,15.2,Tim David,Shivam Dube,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,82,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,15.3,Nehal Wadhera,Shivam Dube,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,82,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,15.4,Nehal Wadhera,Shivam Dube,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,83,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,15.5,Tim David,Shivam Dube,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,83,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,15.6,Tim David,Shivam Dube,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,83,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,16.1,Nehal Wadhera,Ravindra Jadeja,1,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,84,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,16.2,Tim David,Ravindra Jadeja,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,84,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,16.3,Tim David,Ravindra Jadeja,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,84,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,16.4,Tim David,Ravindra Jadeja,6,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,90,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,16.5,Tim David,Ravindra Jadeja,4,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,94,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,16.6,Tim David,Ravindra Jadeja,0,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,94,5
1003,2025-04-01,League,Eden Gardens,MI,CSK,2,17.1,Nehal Wadhera,Tushar Deshpande,6,0,,,,,,,,1003,2025-04-01,Eden Gardens,MI,CSK,League,CSK,bat,99,3,100,5,MI won by 5 wickets,MI,0,5,17,Devon Conway,Devon Conway,39,Maheesh Theekshana,2/8,100,5
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,0.1,Ruturaj Gaikwad,Akash Madhwal,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,1,0
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,0.2,Devon Conway,Akash Madhwal,1,0,,,,,run out,Devon Conway,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,2,1
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,0.3,Ajinkya Rahane,Akash Madhwal,6,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,8,1
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,0.4,Ajinkya Rahane,Akash Madhwal,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,8,1
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,0.5,Ajinkya Rahane,Akash Madhwal,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,8,1
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,0.6,Ajinkya Rahane,Akash Madhwal,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,9,1
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,1.1,Ajinkya Rahane,Jasprit Bumrah,0,0,,,,,lbw,Ajinkya Rahane,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,9,2
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,1.2,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,9,2
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,1.3,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,10,2
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,1.4,Ruturaj Gaikwad,Jasprit Bumrah,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,10,2
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,1.5,Ruturaj Gaikwad,Jasprit Bumrah,0,0,,,,,caught and bowled,Ruturaj Gaikwad,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,10,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,1.6,Ravindra Jadeja,Jasprit Bumrah,4,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,14,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,2.1,Shivam Dube,Gerald Coetzee,6,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,20,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,2.2,Shivam Dube,Gerald Coetzee,4,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,24,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,2.3,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,24,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,2.4,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,24,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,2.5,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,24,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,2.6,Shivam Dube,Gerald Coetzee,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,25,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.1,Shivam Dube,Jasprit Bumrah,0,1,1,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,26,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.1,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,26,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.2,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,26,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.3,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,27,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.4,Ravindra Jadeja,Jasprit Bumrah,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,27,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.5,Ravindra Jadeja,Jasprit Bumrah,4,1,,,,1,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,32,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.5,Ravindra Jadeja,Jasprit Bumrah,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,32,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,3.6,Ravindra Jadeja,Jasprit Bumrah,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,33,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.1,Ravindra Jadeja,Hardik Pandya,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,33,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.2,Ravindra Jadeja,Hardik Pandya,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,33,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.3,Ravindra Jadeja,Hardik Pandya,6,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,39,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.4,Ravindra Jadeja,Hardik Pandya,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,40,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.5,Shivam Dube,Hardik Pandya,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,40,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.6,Shivam Dube,Hardik Pandya,1,1,,,,1,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,42,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,4.6,Ravindra Jadeja,Hardik Pandya,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,42,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,5.1,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,42,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,5.2,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,42,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,5.3,Shivam Dube,Gerald Coetzee,2,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,44,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,5.4,Shivam Dube,Gerald Coetzee,4,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,48,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,5.5,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,48,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,5.6,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,48,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,6.1,Ravindra Jadeja,Tim David,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,49,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,6.2,Shivam Dube,Tim David,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,50,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,6.3,Ravindra Jadeja,Tim David,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,50,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,6.4,Ravindra Jadeja,Tim David,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,51,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,6.5,Shivam Dube,Tim David,4,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,55,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,6.6,Shivam Dube,Tim David,1,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,56,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,7.1,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,56,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,7.2,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,56,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,7.3,Shivam Dube,Gerald Coetzee,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,56,3
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,7.4,Shivam Dube,Gerald Coetzee,4,0,,,,,lbw,Shivam Dube,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,60,4
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,7.5,MS Dhoni,Gerald Coetzee,2,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,62,4
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,7.6,MS Dhoni,Gerald Coetzee,6,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,68,4
1004,2025-04-02,League,M. A. Chidambaram Stadium,CSK,MI,1,8.1,Ravindra Jadeja,Hardik Pandya,0,0,,,,,,,,1004,2025-04-02,M. A. Chidambaram Stadium,MI,CSK,League,CSK,bat,147,10,126,2,CSK won by 21 runs,CSK,21,0,0,Ishan Kishan,Ishan Kishan,53,Piyush Chawla,3/0,68,4
